"region","variable","target_period","published_on","observed","outcome_unit","source","forecast_date","predicted","unit_native","quarters_ahead","horizon","target_rule","error","abs_error","sq_error"
"US","rgdp_growth","2016Q2",2016-07-28,1.217502,"saar_pct","gdpnow",2016-07-15,2.41128652013105,"saar_pct",-1,"backcast","first_release",1.19378452013105,1.19378452013105,1.42512148050452
"US","rgdp_growth","2016Q2",2016-07-28,1.217502,"saar_pct","gdpnow",2016-07-19,2.41510365308801,"saar_pct",-1,"backcast","first_release",1.19760165308801,1.19760165308801,1.43424971947914
"US","rgdp_growth","2016Q2",2016-07-28,1.217502,"saar_pct","gdpnow",2016-07-21,2.41009732933732,"saar_pct",-1,"backcast","first_release",1.19259532933732,1.19259532933732,1.4222836195572
"US","rgdp_growth","2016Q2",2016-07-28,1.217502,"saar_pct","gdpnow",2016-07-26,2.36567479157468,"saar_pct",-1,"backcast","first_release",1.14817279157468,1.14817279157468,1.31830075931239
"US","rgdp_growth","2016Q2",2016-07-28,1.217502,"saar_pct","gdpnow",2016-07-27,2.26714129805503,"saar_pct",-1,"backcast","first_release",1.04963929805503,1.04963929805503,1.10174265602146
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-08-03,3.63841425182874,"saar_pct",0,"nowcast","first_release",0.737602251828736,0.737602251828736,0.544057081902823
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-08-04,3.67142904781397,"saar_pct",0,"nowcast","first_release",0.770617047813968,0.770617047813968,0.593850634381515
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-08-05,3.80495926671249,"saar_pct",0,"nowcast","first_release",0.904147266712493,0.904147266712493,0.817482279903672
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-08-09,3.69474634865632,"saar_pct",0,"nowcast","first_release",0.793934348656319,0.793934348656319,0.630331749976334
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-08-10,3.67417849314828,"saar_pct",0,"nowcast","first_release",0.773366493148283,0.773366493148283,0.598095732724474
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-08-11,3.68418535073087,"saar_pct",0,"nowcast","first_release",0.783373350730873,0.783373350730873,0.613673806635315
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-08-12,3.51573939966143,"saar_pct",0,"nowcast","first_release",0.61492739966143,0.61492739966143,0.378135706854368
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-08-16,3.64522066485393,"saar_pct",0,"nowcast","first_release",0.744408664853932,0.744408664853932,0.554144260309614
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-08-23,3.57598030686404,"saar_pct",0,"nowcast","first_release",0.675168306864035,0.675168306864035,0.455852242593648
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-08-24,3.43219928141141,"saar_pct",0,"nowcast","first_release",0.531387281411408,0.531387281411408,0.282372442845806
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-08-25,3.40789531834931,"saar_pct",0,"nowcast","first_release",0.507083318349308,0.507083318349308,0.257133491748145
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-08-29,3.47959962166127,"saar_pct",0,"nowcast","first_release",0.578787621661267,0.578787621661267,0.334995110988306
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-09-01,3.23055413824149,"saar_pct",0,"nowcast","first_release",0.329742138241492,0.329742138241492,0.108729877732072
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-09-02,3.49925846458052,"saar_pct",0,"nowcast","first_release",0.598446464580523,0.598446464580523,0.358138170968928
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-09-06,3.35032073411226,"saar_pct",0,"nowcast","first_release",0.449508734112255,0.449508734112255,0.202058102043202
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-09-09,3.2956716945495,"saar_pct",0,"nowcast","first_release",0.3948596945495,0.3948596945495,0.155914178379724
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-09-13,3.21646576240671,"saar_pct",0,"nowcast","first_release",0.315653762406706,0.315653762406706,0.0996372977215092
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-09-14,3.22382164040733,"saar_pct",0,"nowcast","first_release",0.323009640407331,0.323009640407331,0.104335227796074
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-09-15,3.0204689855019,"saar_pct",0,"nowcast","first_release",0.119656985501901,0.119656985501901,0.014317794179402
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-09-16,2.94293252595432,"saar_pct",0,"nowcast","first_release",0.0421205259543225,0.0421205259543225,0.00177413870666875
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-09-20,2.9388208979398,"saar_pct",0,"nowcast","first_release",0.0380088979397977,0.0380088979397977,0.00144467632259796
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-09-22,2.88480815908079,"saar_pct",0,"nowcast","first_release",-0.0160038409192129,0.0160038409192129,0.000256122924167474
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-09-26,2.83268086257542,"saar_pct",0,"nowcast","first_release",-0.0681311374245794,0.0681311374245794,0.00464185188676693
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-09-28,2.77844073776468,"saar_pct",0,"nowcast","first_release",-0.122371262235324,0.122371262235324,0.0149747258210665
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-09-30,2.41308475363635,"saar_pct",0,"nowcast","first_release",-0.487727246363648,0.487727246363648,0.237877866845467
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-10-03,2.19692804026417,"saar_pct",-1,"backcast","first_release",-0.703883959735832,0.703883959735832,0.495452628773395
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-10-05,2.20005265871521,"saar_pct",-1,"backcast","first_release",-0.700759341284788,0.700759341284788,0.49106365439789
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-10-07,2.13991079746507,"saar_pct",-1,"backcast","first_release",-0.76090120253493,0.76090120253493,0.578970640019103
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-10-13,2.12493582842976,"saar_pct",-1,"backcast","first_release",-0.775876171570236,0.775876171570236,0.601983833610487
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-10-14,1.9346160834705,"saar_pct",-1,"backcast","first_release",-0.966195916529503,0.966195916529503,0.933534549118286
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-10-15,2.00139871163678,"saar_pct",-1,"backcast","first_release",-0.899413288363219,0.899413288363219,0.808944263284338
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-10-17,2.01932932726259,"saar_pct",-1,"backcast","first_release",-0.881482672737413,0.881482672737413,0.777011702336294
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-10-18,2.02867403750129,"saar_pct",-1,"backcast","first_release",-0.872137962498712,0.872137962498712,0.760624625631405
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-10-19,2.02895136687899,"saar_pct",-1,"backcast","first_release",-0.871860633121005,0.871860633121005,0.76014096358616
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-10-20,2.08741703317368,"saar_pct",-1,"backcast","first_release",-0.813394966826323,0.813394966826323,0.661611372058395
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-10-26,2.14678756072963,"saar_pct",-1,"backcast","first_release",-0.754024439270365,0.754024439270365,0.568552855016989
"US","rgdp_growth","2016Q3",2016-10-28,2.900812,"saar_pct","gdpnow",2016-10-27,2.09533750069406,"saar_pct",-1,"backcast","first_release",-0.805474499305939,0.805474499305939,0.648789169032153
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-10-31,2.67765695674256,"saar_pct",0,"nowcast","first_release",0.804171956742558,0.804171956742558,0.646692536011154
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-11-01,2.31235060083748,"saar_pct",0,"nowcast","first_release",0.438865600837476,0.438865600837476,0.192603015598439
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-11-02,2.94070301816298,"saar_pct",0,"nowcast","first_release",1.06721801816298,1.06721801816298,1.13895429829172
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-11-03,3.0972370383815,"saar_pct",0,"nowcast","first_release",1.2237520383815,1.2237520383815,1.49756905144286
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-11-04,3.08426540325131,"saar_pct",0,"nowcast","first_release",1.21078040325131,1.21078040325131,1.4659891848974
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-11-09,3.12414748120202,"saar_pct",0,"nowcast","first_release",1.25066248120202,1.25066248120202,1.5641566418864
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-11-10,3.07112960309948,"saar_pct",0,"nowcast","first_release",1.19764460309948,1.19764460309948,1.43435259533331
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-11-15,3.32736388110477,"saar_pct",0,"nowcast","first_release",1.45387888110477,1.45387888110477,2.11376380092246
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-11-16,3.34181821224719,"saar_pct",0,"nowcast","first_release",1.46833321224719,1.46833321224719,2.15600242218816
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-11-17,3.58916314173257,"saar_pct",0,"nowcast","first_release",1.71567814173257,1.71567814173257,2.94355148601891
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-11-22,3.55942692440179,"saar_pct",0,"nowcast","first_release",1.68594192440179,1.68594192440179,2.8424001724556
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-11-23,3.57513599739199,"saar_pct",0,"nowcast","first_release",1.70165099739199,1.70165099739199,2.89561611692514
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-11-25,3.13417472001944,"saar_pct",0,"nowcast","first_release",1.26068972001944,1.26068972001944,1.58933857016271
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-11-30,2.44391800060895,"saar_pct",0,"nowcast","first_release",0.570433000608947,0.570433000608947,0.325393808183727
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-12-01,2.91351647724316,"saar_pct",0,"nowcast","first_release",1.04003147724316,1.04003147724316,1.08166547365659
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-12-02,2.62381911143608,"saar_pct",0,"nowcast","first_release",0.750334111436076,0.750334111436076,0.563001278784566
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-12-05,2.63558710708847,"saar_pct",0,"nowcast","first_release",0.762102107088466,0.762102107088466,0.58079962162868
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-12-06,2.61841539082104,"saar_pct",0,"nowcast","first_release",0.744930390821038,0.744930390821038,0.554921287168785
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-12-09,2.5742413188903,"saar_pct",0,"nowcast","first_release",0.700756318890302,0.700756318890302,0.491059418464687
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-12-12,2.63445516745657,"saar_pct",0,"nowcast","first_release",0.76097016745657,0.76097016745657,0.57907559575888
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-12-13,2.61294667409264,"saar_pct",0,"nowcast","first_release",0.739461674092642,0.739461674092642,0.546803567451893
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-12-14,2.44654410169736,"saar_pct",0,"nowcast","first_release",0.573059101697357,0.573059101697357,0.328396734038181
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-12-15,2.60862417448391,"saar_pct",0,"nowcast","first_release",0.735139174483909,0.735139174483909,0.540429605860883
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-12-16,2.56076331843005,"saar_pct",0,"nowcast","first_release",0.687278318430048,0.687278318430048,0.472351486984035
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-12-21,2.53775093728992,"saar_pct",0,"nowcast","first_release",0.664265937289918,0.664265937289918,0.441249235443653
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-12-22,2.54815790099148,"saar_pct",0,"nowcast","first_release",0.674672900991477,0.674672900991477,0.455183523332255
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-12-23,2.54967264698558,"saar_pct",0,"nowcast","first_release",0.676187646985579,0.676187646985579,0.457229733935894
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2016-12-29,2.50814487897708,"saar_pct",0,"nowcast","first_release",0.634659878977081,0.634659878977081,0.402793161983203
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2017-01-03,2.85978804363234,"saar_pct",-1,"backcast","first_release",0.986303043632339,0.986303043632339,0.972793693878415
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2017-01-05,2.90497258673121,"saar_pct",-1,"backcast","first_release",1.03148758673121,1.03148758673121,1.06396664158058
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2017-01-06,2.87126047023425,"saar_pct",-1,"backcast","first_release",0.997775470234249,0.997775470234249,0.995555889001177
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2017-01-10,2.90738146140084,"saar_pct",-1,"backcast","first_release",1.03389646140084,1.03389646140084,1.06894189289717
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2017-01-12,2.87605054823983,"saar_pct",-1,"backcast","first_release",1.00256554823983,1.00256554823983,1.00513767851743
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2017-01-13,2.78156412146162,"saar_pct",-1,"backcast","first_release",0.908079121461622,0.908079121461622,0.82460769083451
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2017-01-18,2.81931126920891,"saar_pct",-1,"backcast","first_release",0.945826269208913,0.945826269208913,0.894587331525651
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2017-01-19,2.80310839658355,"saar_pct",-1,"backcast","first_release",0.929623396583553,0.929623396583553,0.864199659475543
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2017-01-24,2.78185236928374,"saar_pct",-1,"backcast","first_release",0.908367369283744,0.908367369283744,0.825131277579469
"US","rgdp_growth","2016Q4",2017-01-27,1.873485,"saar_pct","gdpnow",2017-01-26,2.88142476746924,"saar_pct",-1,"backcast","first_release",1.00793976746924,1.00793976746924,1.01594257484595
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-01-30,2.34486108571414,"saar_pct",0,"nowcast","first_release",1.65233208571415,1.65233208571415,2.73020132148046
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-02-01,3.37665972257586,"saar_pct",0,"nowcast","first_release",2.68413072257586,2.68413072257586,7.2045577358756
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-02-02,3.05066136513565,"saar_pct",0,"nowcast","first_release",2.35813236513565,2.35813236513565,5.56078825150027
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-02-03,2.66599767778573,"saar_pct",0,"nowcast","first_release",1.97346867778573,1.97346867778573,3.89457862220134
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-02-07,2.69868165977138,"saar_pct",0,"nowcast","first_release",2.00615265977138,2.00615265977138,4.0246484943078
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-02-09,2.74440563187797,"saar_pct",0,"nowcast","first_release",2.05187663187797,2.05187663187797,4.21019771244687
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-02-10,2.71312594767925,"saar_pct",0,"nowcast","first_release",2.02059694767925,2.02059694767925,4.08281202497071
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-02-15,2.21590742346534,"saar_pct",0,"nowcast","first_release",1.52337842346534,1.52337842346534,2.32068182107973
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-02-16,2.37009351685955,"saar_pct",0,"nowcast","first_release",1.67756451685955,1.67756451685955,2.81422270822622
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-02-22,2.50752942475501,"saar_pct",0,"nowcast","first_release",1.81500042475501,1.81500042475501,3.29422654186085
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-02-24,2.48358980367853,"saar_pct",0,"nowcast","first_release",1.79106080367853,1.79106080367853,3.20789880247359
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-02-27,2.47979428468208,"saar_pct",0,"nowcast","first_release",1.78726528468208,1.78726528468208,3.19431719782972
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-02-28,2.23678269391347,"saar_pct",0,"nowcast","first_release",1.54425369391348,1.54425369391348,2.38471947116541
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-03-01,1.79108483067321,"saar_pct",0,"nowcast","first_release",1.09855583067321,1.09855583067321,1.2068249131061
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-03-02,1.52657273606951,"saar_pct",0,"nowcast","first_release",0.834043736069509,0.834043736069509,0.695628953676785
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-03-03,1.50711050507304,"saar_pct",0,"nowcast","first_release",0.814581505073039,0.814581505073039,0.663543028407058
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-03-06,1.29509667466112,"saar_pct",0,"nowcast","first_release",0.602567674661123,0.602567674661123,0.363087802546513
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-03-07,1.31220107327923,"saar_pct",0,"nowcast","first_release",0.619672073279229,0.619672073279229,0.383993478402178
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-03-08,1.24569785237696,"saar_pct",0,"nowcast","first_release",0.553168852376959,0.553168852376959,0.305995779240042
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-03-09,1.2292244723181,"saar_pct",0,"nowcast","first_release",0.536695472318102,0.536695472318102,0.288042030006751
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-03-10,0.936783073615066,"saar_pct",0,"nowcast","first_release",0.244254073615066,0.244254073615066,0.0596600524775542
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-03-14,0.923512047728181,"saar_pct",0,"nowcast","first_release",0.230983047728181,0.230983047728181,0.0533531683377992
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-03-15,0.913970488912952,"saar_pct",0,"nowcast","first_release",0.221441488912952,0.221441488912952,0.049036333011985
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-03-16,0.905872119273732,"saar_pct",0,"nowcast","first_release",0.213343119273732,0.213343119273732,0.0455152865414458
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-03-17,0.963958447392099,"saar_pct",0,"nowcast","first_release",0.271429447392099,0.271429447392099,0.0736739449115804
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-03-22,0.856818644859225,"saar_pct",0,"nowcast","first_release",0.164289644859225,0.164289644859225,0.0269910874079704
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-03-23,0.967956724552343,"saar_pct",0,"nowcast","first_release",0.275427724552344,0.275427724552344,0.0758604314520816
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-03-24,1.00373661857165,"saar_pct",0,"nowcast","first_release",0.311207618571649,0.311207618571649,0.096850181857037
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-03-27,1.06160703204172,"saar_pct",0,"nowcast","first_release",0.369078032041723,0.369078032041723,0.136218593735791
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-03-28,1.30278423710946,"saar_pct",0,"nowcast","first_release",0.610255237109456,0.610255237109456,0.372411454419518
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-03-31,0.898035878102377,"saar_pct",0,"nowcast","first_release",0.205506878102377,0.205506878102377,0.0422330769473852
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-04-03,1.18834244630661,"saar_pct",-1,"backcast","first_release",0.495813446306612,0.495813446306612,0.245830973538439
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-04-04,1.23317228983957,"saar_pct",-1,"backcast","first_release",0.540643289839568,0.540643289839568,0.292295166848551
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-04-05,0.821267131966907,"saar_pct",-1,"backcast","first_release",0.128738131966907,0.128738131966907,0.0165735066223289
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-04-07,0.632805152164884,"saar_pct",-1,"backcast","first_release",-0.0597238478351163,0.0597238478351163,0.00356693800023213
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-04-12,0.697082620284295,"saar_pct",-1,"backcast","first_release",0.00455362028429507,0.00455362028429507,2.07354576935435e-05
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-04-13,0.695299558662565,"saar_pct",-1,"backcast","first_release",0.00277055866256548,0.00277055866256548,7.67599530271663e-06
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-04-14,0.493537917449327,"saar_pct",-1,"backcast","first_release",-0.198991082550673,0.198991082550673,0.0395974509346887
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-04-18,0.451882550329419,"saar_pct",-1,"backcast","first_release",-0.240646449670581,0.240646449670581,0.0579107137390555
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-04-21,0.481053344739069,"saar_pct",-1,"backcast","first_release",-0.211475655260931,0.211475655260931,0.0447219527680403
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-04-25,0.468268792593629,"saar_pct",-1,"backcast","first_release",-0.224260207406371,0.224260207406371,0.0502926406259485
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-04-26,0.43523577560356,"saar_pct",-1,"backcast","first_release",-0.25729322439644,0.25729322439644,0.066199803320317
"US","rgdp_growth","2017Q1",2017-04-28,0.692529,"saar_pct","gdpnow",2017-04-27,0.169878613604268,"saar_pct",-1,"backcast","first_release",-0.522650386395731,0.522650386395731,0.273163426399607
"US","rgdp_growth","2017Q2",2017-07-28,2.56771,"saar_pct","gdpnow",2017-05-01,4.27339416612795,"saar_pct",0,"nowcast","first_release",1.70568416612795,1.70568416612795,2.90935847457961
"US","rgdp_growth","2017Q2",2017-07-28,2.56771,"saar_pct","gdpnow",2017-05-03,4.03070828069798,"saar_pct",0,"nowcast","first_release",1.46299828069798,1.46299828069798,2.14036396932525
"US","rgdp_growth","2017Q2",2017-07-28,2.56771,"saar_pct","gdpnow",2017-05-04,4.1794503642834,"saar_pct",0,"nowcast","first_release",1.6117403642834,1.6117403642834,2.59770700186038
"US","rgdp_growth","2017Q2",2017-07-28,2.56771,"saar_pct","gdpnow",2017-05-05,3.72830650522364,"saar_pct",0,"nowcast","first_release",1.16059650522364,1.16059650522364,1.34698424793734
"US","rgdp_growth","2017Q2",2017-07-28,2.56771,"saar_pct","gdpnow",2017-05-09,3.60046415025346,"saar_pct",0,"nowcast","first_release",1.03275415025346,1.03275415025346,1.06658113486574
"US","rgdp_growth","2017Q2",2017-07-28,2.56771,"saar_pct","gdpnow",2017-05-10,3.51430985570196,"saar_pct",0,"nowcast","first_release",0.946599855701958,0.946599855701958,0.896051286814968
"US","rgdp_growth","2017Q2",2017-07-28,2.56771,"saar_pct","gdpnow",2017-05-12,3.64726958497086,"saar_pct",0,"nowcast","first_release",1.07955958497086,1.07955958497086,1.16544889750245
"US","rgdp_growth","2017Q2",2017-07-28,2.56771,"saar_pct","gdpnow",2017-05-16,4.0850411656415,"saar_pct",0,"nowcast","first_release",1.5173311656415,1.5173311656415,2.302293866227
"US","rgdp_growth","2017Q2",2017-07-28,2.56771,"saar_pct","gdpnow",2017-05-18,3.99059094813623,"saar_pct",0,"nowcast","first_release",1.42288094813623,1.42288094813623,2.02459019256906
"US","rgdp_growth","2017Q2",2017-07-28,2.56771,"saar_pct","gdpnow",2017-05-23,3.88674997011917,"saar_pct",0,"nowcast","first_release",1.31903997011917,1.31903997011917,1.73986644277199
"US","rgdp_growth","2017Q2",2017-07-28,2.56771,"saar_pct","gdpnow",2017-05-24,3.784622764673,"saar_pct",0,"nowcast","first_release",1.216912764673,1.216912764673,1.48087667682407
"US","rgdp_growth","2017Q2",2017-07-28,2.56771,"saar_pct","gdpnow",2017-05-25,3.55743708619349,"saar_pct",0,"nowcast","first_release",0.989727086193493,0.989727086193493,0.979559705145063
"US","rgdp_growth","2017Q2",2017-07-28,2.56771,"saar_pct","gdpnow",2017-05-26,3.67323485494806,"saar_pct",0,"nowcast","first_release",1.10552485494806,1.10552485494806,1.22218520490793
"US","rgdp_growth","2017Q2",2017-07-28,2.56771,"saar_pct","gdpnow",2017-05-30,3.81887685873368,"saar_pct",0,"nowcast","first_release",1.25116685873368,1.25116685873368,1.5654185083935
"US","rgdp_growth","2017Q2",2017-07-28,2.56771,"saar_pct","gdpnow",2017-06-01,3.97582160120433,"saar_pct",0,"nowcast","first_release",1.40811160120433,1.40811160120433,1.98277828144623
