WEO Country Code	ISO	WEO Subject Code	Country	Subject Descriptor	Subject Notes	Units	Scale	Country/Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	Estimates Start After
948	MNG	NGDP_RPCH	Mongolia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	6.443	8.376	8.331	5.792	5.914	5.679	9.426	3.542	5.146	4.183	-2.486	-9.199	-9.256	-3.169	2.134	6.376	2.235	3.897	3.340	3.070	1.146	4.639	5.267	7.357	9.425	6.507	8.163	8.757	7.819	-2.069	7.313	17.291	12.320	11.649	7.885	2.380	1.168	5.337	6.913	6.500	5.367	5.142	5.585	6.032	5.000	2016
943	MNE	NGDP_RPCH	Montenegro	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.100	1.900	2.500	4.400	4.200	8.600	6.800	7.200	-5.800	2.700	3.200	-2.724	3.549	1.784	3.390	2.949	4.716	4.900	2.989	2.478	2.915	3.176	3.205	2.926	2018
686	MAR	NGDP_RPCH	Morocco	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.792	-2.765	9.619	-0.557	4.337	6.324	8.300	-2.544	10.415	2.366	4.035	7.216	-2.098	-0.741	10.588	-5.405	12.373	-1.561	7.239	1.081	1.913	7.320	3.121	5.961	4.797	3.292	7.575	3.532	5.923	4.244	3.816	5.246	3.010	4.535	2.669	4.550	1.060	4.201	2.955	2.657	3.688	4.130	4.299	4.422	4.534	2018
688	MOZ	NGDP_RPCH	Mozambique	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.228	5.000	-6.900	-15.700	-6.500	1.000	-2.300	14.700	8.200	6.500	1.000	6.552	-5.231	8.767	6.159	2.237	26.845	10.842	11.859	7.823	1.679	12.721	8.794	6.501	7.811	8.721	9.851	7.426	6.876	6.351	6.688	7.118	7.198	7.141	7.444	6.594	3.763	3.737	3.270	1.800	6.043	4.000	4.000	9.243	11.474	2018
518	MMR	NGDP_RPCH	Myanmar	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	8.432	12.418	12.468	11.703	12.986	13.695	13.567	13.307	12.500	7.558	4.385	5.247	5.471	6.486	7.899	8.200	7.473	5.151	6.334	6.825	6.203	6.259	6.013	6.126	6.336	6.450	2018
728	NAM	NGDP_RPCH	Namibia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.343	9.270	-1.620	3.005	4.115	3.196	4.216	3.291	3.366	3.497	2.393	6.680	3.477	6.632	4.670	3.948	3.646	2.650	0.296	6.039	5.091	5.062	5.615	6.352	6.086	1.123	-0.868	-0.075	-0.177	1.551	2.433	3.202	3.895	2.974	2018
836	NRU	NGDP_RPCH	Nauru	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-0.356	8.329	-22.185	20.381	9.086	11.113	10.778	10.367	30.969	27.229	3.418	3.020	-5.496	-1.494	1.515	0.734	1.273	1.646	1.871	1.997	2018
558	NPL	NGDP_RPCH	Nepal	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-2.320	8.341	3.780	-2.978	9.681	6.145	4.566	1.700	7.697	4.328	4.635	6.366	4.108	3.847	8.219	3.468	5.338	5.261	2.943	4.483	6.116	5.629	0.120	3.945	4.683	3.479	3.365	3.412	6.105	4.533	4.816	3.422	4.781	4.129	5.989	3.323	0.589	8.223	6.658	7.051	6.270	5.759	5.295	4.971	4.970	2019
138	NLD	NGDP_RPCH	Netherlands	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	-0.514	-1.283	1.758	3.118	2.657	3.126	1.850	4.585	4.480	4.178	2.451	1.589	1.264	3.008	2.762	3.494	4.328	4.668	5.032	4.199	2.328	0.217	0.158	1.983	2.047	3.462	3.772	2.172	-3.667	1.341	1.550	-1.031	-0.127	1.424	1.958	2.192	2.911	2.597	1.765	1.639	1.526	1.489	1.468	1.522	2018
196	NZL	NGDP_RPCH	New Zealand	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	1.009	2.961	2.878	-0.124	6.858	1.213	1.810	2.436	0.555	1.498	1.057	-2.168	0.870	4.874	6.673	4.345	3.740	3.016	0.762	4.464	4.123	2.196	5.079	4.603	4.409	2.555	2.748	3.963	-0.408	0.322	2.012	1.865	2.550	2.192	3.134	4.004	4.183	2.621	2.810	2.506	2.699	2.620	2.595	2.464	2.490	2018
278	NIC	NGDP_RPCH	Nicaragua	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.612	5.361	-0.817	4.615	-1.566	-4.084	-1.015	-0.706	-12.400	-1.694	-0.132	-0.154	0.400	-0.400	5.000	5.912	6.344	3.967	3.712	7.036	4.102	2.961	0.754	2.521	5.312	4.282	3.805	5.076	3.436	-3.293	4.410	6.317	6.496	4.927	4.785	4.792	4.563	4.675	-3.816	-5.039	-0.800	-0.100	0.445	0.977	1.459	2018
692	NER	NGDP_RPCH	Niger	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.886	-0.178	2.174	-3.864	-16.820	7.718	6.352	0.088	6.871	0.957	-1.308	2.490	-6.516	1.449	4.005	-6.611	5.089	0.496	12.712	0.994	-2.584	8.040	5.338	7.055	-0.825	8.416	5.807	3.166	9.650	-0.712	8.360	2.209	11.850	5.268	7.529	4.336	4.927	4.895	6.481	6.280	6.050	5.594	11.889	6.139	6.761	2018
694	NGA	NGDP_RPCH	Nigeria	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-0.552	2.193	1.569	0.257	1.872	4.052	2.886	2.496	0.522	5.518	6.667	14.604	9.503	10.442	7.008	6.726	7.318	7.199	8.353	11.259	4.887	4.279	5.394	6.310	2.653	-1.617	0.806	1.923	2.288	2.521	2.516	2.731	2.607	2.640	2018
962	MKD	NGDP_RPCH	North Macedonia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-7.500	-1.800	-1.100	1.200	1.351	3.381	4.348	4.539	-3.067	1.494	2.223	4.674	4.724	5.137	6.473	5.472	-0.359	3.359	2.340	-0.456	2.925	3.629	3.856	2.848	0.241	2.665	3.151	3.355	3.200	3.300	3.430	3.540	2018
142	NOR	NGDP_RPCH	Norway	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.515	1.598	0.235	3.973	6.052	5.553	4.042	1.753	-0.255	1.038	1.932	3.085	3.574	2.845	5.055	4.155	5.028	5.285	2.624	2.013	3.205	2.075	1.446	0.910	3.969	2.625	2.400	2.994	0.476	-1.727	0.702	0.981	2.703	1.034	1.969	1.967	1.072	2.323	1.290	1.932	2.441	1.577	1.631	1.659	1.688	2018
449	OMN	NGDP_RPCH	Oman	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	6.079	17.096	11.501	15.947	13.904	14.523	2.145	-3.992	5.245	2.983	8.378	6.044	8.492	6.144	3.845	4.831	2.889	6.178	2.704	0.332	6.549	4.483	-1.101	-2.667	1.291	2.490	5.373	4.452	8.201	6.112	1.956	2.565	9.104	5.103	1.423	4.658	4.897	0.346	1.764	0.036	3.681	4.321	0.897	-0.614	1.630	2018
564	PAK	NGDP_RPCH	Pakistan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	6.912	6.208	7.562	6.788	3.973	8.708	6.363	5.811	6.436	4.808	4.589	5.127	7.569	2.097	4.369	5.062	6.599	1.703	3.494	4.182	3.908	1.967	3.112	4.726	7.483	8.958	5.818	5.537	4.988	0.361	2.581	3.624	3.837	3.683	4.053	4.058	4.563	5.219	5.528	3.294	2.350	3.001	4.528	5.015	5.017	2018
565	PLW	NGDP_RPCH	Palau	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.406	3.456	-2.836	4.975	4.058	-1.495	1.343	-5.585	-6.259	0.289	4.866	1.841	-1.414	4.373	10.075	0.797	-3.518	1.705	0.300	1.800	2.200	2.000	2.000	2.000	2018
283	PAN	NGDP_RPCH	Panama	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	4.500	9.207	5.348	-4.491	2.709	4.942	3.568	-1.809	-13.380	1.562	8.099	9.418	8.203	5.456	2.849	1.752	7.371	6.480	7.332	3.878	2.737	0.558	2.247	4.226	7.508	7.181	8.541	12.111	9.856	1.243	5.828	11.314	9.779	6.903	5.067	5.733	4.966	5.321	3.677	4.308	5.500	5.490	5.500	5.500	5.500	2018
853	PNG	NGDP_RPCH	Papua New Guinea	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-2.309	1.149	0.832	3.438	-0.983	3.578	5.654	2.762	2.909	-1.424	-2.996	9.550	13.828	18.206	5.946	-3.446	6.599	-6.343	4.682	1.856	-2.455	-0.045	2.008	4.388	0.570	3.924	2.294	7.815	-0.296	6.800	10.128	1.108	4.657	3.825	13.544	9.484	4.078	2.674	-1.088	5.021	2.562	2.521	3.052	3.399	3.547	2015
288	PRY	NGDP_RPCH	Paraguay	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	11.712	9.170	-1.398	-3.043	2.817	3.872	0.263	4.072	5.881	5.817	4.120	3.490	1.696	4.936	5.318	6.823	1.574	4.243	0.068	-1.366	-2.314	-0.834	-0.021	4.321	4.057	2.133	4.807	5.422	6.359	-0.258	11.144	4.249	-0.539	8.417	4.861	3.080	4.313	4.958	3.722	1.008	4.027	4.209	4.038	4.068	3.904	2018
293	PER	NGDP_RPCH	Peru	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	7.661	5.461	-0.324	-9.329	3.801	2.089	12.106	7.738	-9.422	-13.422	-5.090	2.219	-0.541	5.244	12.308	7.411	2.799	6.476	-0.392	1.495	2.695	0.617	5.454	4.165	4.959	6.285	7.529	8.518	9.143	1.049	8.451	6.452	5.951	5.837	2.394	3.274	4.048	2.474	3.991	2.595	3.619	4.001	3.994	3.898	3.760	2018
566	PHL	NGDP_RPCH	Philippines	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.149	3.423	3.619	1.875	-7.324	-7.307	3.417	4.312	6.753	6.205	3.037	-0.578	0.338	2.116	4.388	4.679	5.846	5.185	-0.577	3.082	4.411	2.894	3.646	4.970	6.698	4.778	5.243	6.617	4.153	1.148	7.632	3.660	6.684	7.064	6.145	6.067	6.884	6.678	6.244	5.718	6.183	6.395	6.470	6.519	6.501	2018
964	POL	NGDP_RPCH	Poland	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-6.000	-10.000	-4.846	5.600	-0.366	3.862	3.494	2.302	3.285	3.812	-7.171	-7.005	2.033	4.287	5.239	6.728	6.239	7.086	4.982	4.524	4.260	1.205	1.443	3.562	5.136	3.494	6.180	7.035	4.250	2.820	3.607	5.017	1.608	1.392	3.318	3.839	3.063	4.937	5.149	4.026	3.083	2.690	2.526	2.487	2.487	2018
182	PRT	NGDP_RPCH	Portugal	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	6.725	3.523	2.163	0.972	-1.042	1.636	3.320	7.632	5.340	6.649	7.859	3.370	3.130	-0.687	1.489	2.307	3.504	4.401	4.808	3.907	3.816	1.944	0.771	-0.931	1.789	0.782	1.625	2.507	0.319	-3.122	1.738	-1.696	-4.057	-0.923	0.792	1.792	2.019	3.506	2.441	1.913	1.600	1.500	1.500	1.500	1.500	2018
359	PRI	NGDP_RPCH	Puerto Rico	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	1.070	-3.049	0.468	7.318	2.061	8.163	4.917	6.508	4.940	3.781	2.304	4.564	4.645	4.186	4.549	2.314	4.880	6.518	4.413	3.272	9.468	2.170	2.341	1.987	-1.987	-1.410	-1.162	-1.844	-1.952	-0.413	-0.359	0.029	-0.307	-1.190	-1.049	-1.263	-2.657	-4.906	-1.147	-0.693	-0.775	-0.775	-0.753	-0.753	2018
453	QAT	NGDP_RPCH	Qatar	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-1.016	-3.894	-8.210	-5.329	15.988	-13.031	3.706	0.900	4.700	5.300	-14.644	-1.662	11.330	-1.324	1.418	2.399	4.375	30.012	11.218	4.284	8.028	3.898	7.182	3.720	19.219	7.493	26.170	17.986	17.664	11.957	18.132	13.375	4.687	4.410	3.979	3.658	2.131	1.580	1.493	1.969	2.755	3.022	2.358	2.093	2.832	2018
968	ROU	NGDP_RPCH	Romania	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	3.304	0.100	3.900	6.000	6.000	-0.100	2.400	0.800	-0.500	-5.800	-5.612	-12.927	-8.766	1.528	3.932	7.138	3.948	-6.053	-4.818	-1.150	2.921	5.218	5.703	2.341	10.428	4.668	8.029	7.234	9.307	-5.517	-3.901	2.007	2.077	3.515	3.411	3.872	4.801	6.991	4.096	4.000	3.500	3.000	3.000	3.000	3.000	2018
922	RUS	NGDP_RPCH	Russia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-8.700	-12.700	-4.100	-3.608	1.382	-5.345	6.351	10.046	5.090	4.744	7.349	7.176	6.376	8.154	8.535	5.248	-7.821	4.504	5.066	3.700	1.800	0.700	-2.308	0.329	1.630	2.255	1.084	1.870	2.045	2.049	1.945	1.845	2018
714	RWA	NGDP_RPCH	Rwanda	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-3.576	2.472	-2.468	6.035	12.974	4.388	5.501	-0.295	0.296	-5.706	0.419	-4.300	6.600	-10.378	-41.890	24.541	11.596	14.900	8.340	3.308	8.352	8.495	13.195	2.178	7.480	9.370	9.207	7.650	11.158	6.257	7.322	7.968	8.639	4.718	6.157	8.873	5.982	6.120	8.606	7.800	8.100	8.200	8.000	7.500	7.500	2018
862	WSM	NGDP_RPCH	Samoa	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-6.123	-9.056	-1.014	0.485	1.980	5.826	4.790	0.509	2.871	5.819	-6.444	-2.443	4.135	1.683	6.390	6.556	7.274	0.803	1.100	-0.636	5.093	7.390	5.652	5.213	3.087	6.639	2.132	0.486	3.556	-6.062	-1.963	5.553	0.439	-1.931	1.197	1.652	7.169	2.705	0.857	3.355	4.399	2.188	2.225	2.234	2.234	2018
135	SMR	NGDP_RPCH	San Marino	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7.520	8.998	2.203	5.539	0.315	3.900	4.565	2.426	3.826	7.103	-0.530	-10.335	-5.437	-8.334	-7.022	-0.834	-0.702	2.496	2.459	0.602	1.130	0.787	0.699	0.599	0.499	0.499	0.499	2017
716	STP	NGDP_RPCH	São Tomé and Príncipe	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-1.080	-10.314	3.093	-3.874	-6.030	9.300	-5.832	-2.930	1.999	3.135	-2.153	1.201	0.700	1.100	2.200	2.000	1.500	0.996	2.500	2.500	0.448	2.400	2.377	6.573	3.832	7.094	9.116	3.254	8.186	2.426	6.672	4.398	3.142	4.815	6.550	3.798	4.172	3.871	2.658	2.700	3.500	4.000	4.500	4.500	4.500	2017
456	SAU	NGDP_RPCH	Saudi Arabia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	5.652	1.943	-20.730	-16.051	-4.661	-9.795	17.013	-6.632	13.109	-0.503	15.193	15.008	3.988	-1.364	0.559	0.212	2.637	1.104	2.893	-3.763	5.625	-1.211	-2.819	11.242	7.958	5.574	2.788	1.847	6.250	-2.059	5.039	9.997	5.411	2.674	3.678	4.106	1.671	-0.742	2.434	0.167	2.184	2.220	2.396	2.495	2.467	2018
722	SEN	NGDP_RPCH	Senegal	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.827	5.070	7.843	-5.326	3.746	3.283	3.113	6.094	-0.592	3.978	-0.676	2.556	1.243	1.301	-0.017	5.363	2.012	3.124	5.899	6.347	3.199	4.581	0.655	6.683	5.871	5.623	2.462	4.938	4.056	2.093	3.563	1.458	5.117	2.822	6.614	6.367	6.356	7.134	6.651	6.049	6.751	6.959	8.375	11.562	7.982	2018
942	SRB	NGDP_RPCH	Serbia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-12.147	7.759	4.993	7.116	4.415	9.047	10.154	5.108	6.440	5.656	-2.732	0.731	2.036	-0.682	2.893	-1.590	1.776	3.340	2.049	4.302	3.498	3.990	4.000	4.000	4.000	4.000	2018
718	SYC	NGDP_RPCH	Seychelles	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-2.253	-3.877	-2.071	-0.616	4.306	10.294	0.762	4.875	5.326	10.286	7.455	2.760	7.173	7.303	-2.437	0.485	9.998	12.194	2.467	1.872	4.253	-2.271	1.213	-5.887	-2.850	9.006	9.406	10.418	-2.141	-1.107	5.945	5.379	3.680	6.018	4.531	4.911	4.503	4.332	4.089	3.464	3.316	4.138	4.024	3.835	3.577	2017
724	SLE	NGDP_RPCH	Sierra Leone	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific . Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change		See notes for:  Gross domestic product, constant prices (National currency).	-0.560	1.878	1.780	-1.576	1.700	-6.740	0.132	2.382	2.058	4.952	1.611	-7.993	-9.646	0.054	3.500	-10.025	-24.787	-17.596	-0.837	-8.122	3.807	18.170	26.425	9.327	6.598	4.505	4.224	8.058	5.400	3.187	5.347	6.312	15.178	20.720	4.555	-20.493	6.354	3.771	3.458	4.998	4.650	4.782	4.640	4.693	4.687	2017
