WEO Country Code	ISO	WEO Subject Code	Country	Subject Descriptor	Subject Notes	Units	Scale	Country/Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	Estimates Start After	
359	PRI	NGDP_RPCH	Puerto Rico	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	1.070	-3.049	0.468	7.318	2.061	8.163	4.917	6.508	4.940	3.781	2.304	4.564	4.645	4.186	4.549	2.314	4.880	6.518	4.413	3.272	9.468	2.170	2.341	1.987	-1.987	-1.410	-1.162	-1.844	-1.952	-0.413	-0.359	0.029	-0.307	-1.190	-1.049	-1.264	-2.885	-4.362	1.676	-4.181	0.386	3.568	0.564	1.000	-0.800	-0.100	1.000	0.600	0.800	0.800	2023	
453	QAT	NGDP_RPCH	Qatar	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-1.016	-3.894	-8.210	-5.329	15.988	-13.031	3.706	0.900	4.700	5.300	-14.644	-1.524	10.424	-0.891	1.929	0.361	4.229	27.745	10.253	3.767	6.946	4.500	6.873	3.987	19.225	7.792	28.082	18.191	17.494	13.063	17.746	11.302	4.730	5.556	5.334	4.753	3.064	-1.498	1.235	0.688	-3.558	1.627	4.185	1.369	2.366	2.410	5.618	7.926	3.539	1.609	3.397	2023	
968	ROU	NGDP_RPCH	Romania	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	3.304	0.100	3.900	6.000	6.000	-0.100	2.400	0.800	-0.500	-5.800	-5.612	-12.927	-8.766	1.528	3.932	7.138	3.948	-6.053	-4.818	-1.150	2.921	5.218	5.703	2.341	10.428	4.668	8.029	7.234	9.307	-5.517	-3.906	4.496	1.904	0.279	4.116	3.157	2.860	8.195	6.121	3.923	-3.674	5.546	3.965	2.404	0.856	1.597	2.759	3.200	3.300	3.400	3.500	2024	
922	RUS	NGDP_RPCH	Russia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-8.700	-12.700	-4.100	-3.581	1.376	-5.319	6.347	10.054	5.082	4.746	7.356	7.145	6.397	8.165	8.550	5.247	-7.821	4.512	3.995	4.024	1.755	0.736	-1.973	0.194	1.827	2.806	2.198	-2.654	5.866	-1.436	4.083	4.100	1.456	0.865	1.100	1.140	1.200	1.200	2024	
714	RWA	NGDP_RPCH	Rwanda	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-3.576	2.472	-2.468	6.035	12.974	4.388	5.501	-0.295	0.296	-5.706	0.419	-4.300	6.600	-10.378	-41.890	24.541	11.596	14.900	8.340	3.308	8.374	8.486	13.174	2.219	7.438	9.407	9.204	7.624	11.154	6.257	7.328	7.966	8.639	4.730	6.154	8.867	5.969	3.931	8.526	9.437	-3.371	10.861	8.152	8.255	8.891	7.109	7.476	7.401	7.015	6.962	6.975	2023	
862	WSM	NGDP_RPCH	Samoa	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-6.123	-9.056	-1.014	0.485	1.980	5.826	4.790	0.509	2.871	5.819	-6.444	-2.443	4.135	1.683	6.390	6.556	7.274	0.803	1.100	-0.636	5.093	7.390	5.652	5.213	3.087	6.639	2.132	0.486	3.556	-0.536	2.533	3.849	-3.732	0.107	0.660	3.850	7.984	1.406	-0.610	4.453	-3.099	-7.027	-5.369	9.215	9.416	5.381	2.568	2.014	2.034	1.988	1.988	2024	
135	SMR	NGDP_RPCH	San Marino	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7.520	8.998	2.203	5.539	0.315	3.900	4.565	2.426	3.826	7.103	-0.390	-10.158	-5.853	-8.560	-7.249	-0.814	-0.660	2.717	2.313	0.267	1.482	2.023	-6.829	14.384	7.898	0.400	0.696	1.000	1.300	1.183	1.280	1.280	1.280	2022	
716	STP	NGDP_RPCH	São Tomé and Príncipe	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-1.080	-10.314	3.093	-3.874	-6.030	9.300	-5.832	-2.930	1.999	3.135	-2.153	1.201	0.700	1.100	2.200	2.000	1.500	0.996	2.500	2.500	0.448	2.400	2.377	6.573	3.832	7.094	9.116	3.254	8.186	3.302	1.448	1.999	2.943	5.120	4.906	1.540	5.177	4.113	4.378	2.000	2.600	1.900	0.200	0.400	0.900	3.125	4.830	4.059	3.500	3.500	3.500	2023	
456	SAU	NGDP_RPCH	Saudi Arabia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	5.798	2.983	-16.109	-10.993	-4.007	-7.212	1.008	-3.133	6.600	0.415	9.426	8.221	4.581	0.380	0.953	0.312	3.305	2.647	2.804	-0.633	4.718	0.345	-0.688	8.769	8.631	5.945	3.314	2.214	6.238	-1.067	5.040	10.994	5.409	2.535	3.811	4.509	1.884	0.911	3.199	1.098	-3.582	5.075	7.486	-0.755	1.306	2.989	3.742	3.556	3.175	3.175	3.282	2024	
722	SEN	NGDP_RPCH	Senegal	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-0.827	5.070	7.843	-5.326	3.746	3.283	3.113	6.094	-0.592	3.978	-0.676	2.556	1.243	1.311	-0.228	6.093	1.874	2.717	5.972	5.978	3.887	4.311	0.069	5.594	4.643	4.310	2.331	2.827	3.703	2.752	3.391	1.334	4.003	2.412	6.224	6.367	6.356	7.407	6.209	4.614	1.342	6.540	3.998	4.300	6.679	8.445	4.089	4.827	5.121	4.596	5.492	2022	
942	SRB	NGDP_RPCH	Serbia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-10.326	6.055	6.779	6.541	4.560	6.687	5.903	3.901	7.832	5.161	-3.143	1.611	0.054	-0.444	0.452	-1.804	1.296	2.975	2.363	4.649	4.750	-0.950	7.949	2.631	3.847	3.878	3.463	4.234	4.451	3.533	3.979	4.000	2024	
718	SYC	NGDP_RPCH	Seychelles	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-2.253	-3.877	-2.071	-0.616	4.306	10.294	0.762	4.875	5.326	10.286	7.455	2.760	7.173	7.303	-2.437	0.485	9.998	12.194	2.467	1.872	4.253	-2.271	1.213	-5.887	-2.850	9.006	9.406	10.418	-2.096	-1.095	6.321	5.684	3.820	6.403	4.717	8.913	12.118	6.957	4.937	5.513	-11.741	0.554	12.711	2.259	3.000	3.526	3.496	3.479	3.513	3.502	3.480	2023	
724	SLE	NGDP_RPCH	Sierra Leone	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-0.560	1.878	1.780	-1.576	1.700	-6.740	0.132	2.382	2.058	4.952	1.611	-7.993	-9.646	0.054	3.500	-10.025	-24.787	-17.596	-0.837	-8.122	3.807	18.170	26.425	10.304	7.809	6.721	4.594	3.731	3.847	1.313	10.077	7.108	6.745	9.428	-0.622	-3.083	4.675	3.941	3.405	5.503	-1.253	5.897	5.314	5.710	3.681	4.659	4.851	4.739	4.554	4.599	4.612	2024	
576	SGP	NGDP_RPCH	Singapore	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	10.113	10.816	7.102	8.554	8.792	-0.623	1.343	10.798	11.264	10.159	9.821	6.688	6.640	11.460	11.096	7.175	7.471	8.316	-2.191	5.718	9.038	-1.071	3.923	4.548	9.940	7.366	9.007	9.022	1.863	0.128	14.520	6.215	4.435	4.818	3.936	2.977	3.748	4.477	3.452	1.308	-3.815	9.757	4.108	1.821	4.388	2.012	1.879	2.333	2.499	2.460	2.507	2024	
936	SVK	NGDP_RPCH	Slovak Republic	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.206	7.872	6.941	4.445	3.826	-0.473	0.789	2.925	4.417	4.857	5.390	6.485	8.926	10.819	5.363	-5.505	6.791	2.562	1.569	0.703	2.708	5.177	1.948	2.875	4.062	2.276	-2.586	5.727	0.450	1.378	2.026	1.252	1.706	2.497	2.539	2.161	2.060	2024	
961	SVN	NGDP_RPCH	Slovenia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.800	5.300	4.100	2.914	5.172	3.064	5.268	3.498	2.829	3.283	3.195	4.546	3.854	5.909	7.139	3.372	-7.590	1.112	0.655	-2.916	-0.824	2.763	2.393	3.035	5.174	4.379	3.505	-4.085	8.390	2.699	2.113	1.591	1.800	2.400	2.500	2.400	2.300	2.300	2024	
813	SLB	NGDP_RPCH	Solomon Islands	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-2.663	-1.797	-1.670	3.891	0.170	-3.132	-0.201	8.421	1.250	4.264	2.200	6.000	12.700	4.000	8.100	10.089	1.610	-0.914	1.292	-0.486	-14.277	-7.957	-2.800	6.523	6.667	5.526	4.874	4.442	5.806	2.569	8.616	7.267	1.367	5.237	1.186	1.678	5.556	3.077	2.745	1.749	-3.383	2.564	2.403	2.660	2.535	2.715	2.828	2.946	2.983	2.998	2.955	2022	
726	SOM	NGDP_RPCH	Somalia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.200	5.655	2.747	4.589	-1.275	9.500	1.400	2.824	-2.752	3.458	2.727	4.216	4.000	4.000	4.100	4.100	4.300	4.500	4.500	2022	
199	ZAF	NGDP_RPCH	South Africa	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	6.621	5.361	-0.383	-1.847	5.099	-1.212	0.018	2.101	4.200	2.395	-0.318	-1.018	-2.137	1.234	3.200	3.100	4.300	2.600	0.500	2.400	4.200	2.700	3.700	2.949	4.555	5.277	5.604	5.360	3.191	-1.538	3.040	3.169	2.396	2.485	1.414	1.322	0.665	1.158	1.557	0.260	-6.169	4.955	1.911	0.698	0.580	0.979	1.289	1.640	1.711	1.797	1.812	2023	
733	SSD	NGDP_RPCH	South Sudan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-50.319	27.272	1.556	-0.231	-13.299	-5.794	-2.149	0.856	-6.494	5.329	-5.186	2.458	-27.607	-4.314	64.467	5.736	5.086	4.789	4.883	2024	
184	ESP	NGDP_RPCH	Spain	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	1.203	-0.408	1.239	1.652	1.698	2.362	3.432	5.709	5.285	5.004	3.847	2.525	0.851	-1.314	2.335	4.122	2.421	3.865	4.469	4.745	5.053	3.919	2.761	2.937	3.110	3.552	4.046	3.533	0.766	-3.768	0.094	-0.638	-2.866	-1.428	1.521	4.062	2.915	2.894	2.394	1.961	-10.941	6.685	6.182	2.673	3.151	2.501	1.817	1.711	1.632	1.607	1.623	2024	
524	LKA	NGDP_RPCH	Sri Lanka	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	5.847	5.345	5.233	3.314	6.725	4.957	4.281	1.454	2.698	2.250	6.174	10.821	-3.135	7.477	8.036	6.051	12.162	10.291	-1.646	2.879	8.418	-1.948	3.727	5.940	5.445	6.242	7.668	6.797	5.950	3.539	8.016	8.669	8.632	4.052	6.378	4.206	5.054	6.461	2.310	-0.220	-4.625	4.207	-7.349	-2.330	5.009	n/a	n/a	n/a	n/a	n/a	n/a	2022	
361	KNA	NGDP_RPCH	St. Kitts and Nevis	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	1.278	2.702	6.112	-2.058	9.651	6.437	8.842	8.268	10.353	6.013	5.454	2.270	3.077	5.418	5.404	3.462	5.897	7.327	1.024	3.943	9.714	5.309	1.370	-3.936	3.996	9.734	3.150	0.601	11.179	-3.379	0.044	1.617	-0.517	5.706	7.587	0.717	3.910	0.017	2.053	4.050	-14.561	-1.676	10.523	4.300	1.536	1.964	2.201	2.560	2.630	2.730	2.570	2023	
362	LCA	NGDP_RPCH	St. Lucia	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-0.510	5.105	2.114	4.059	8.010	12.590	14.402	3.924	13.899	8.983	9.890	0.376	7.952	0.583	1.599	1.749	2.922	-0.694	6.286	2.670	0.049	-3.409	0.417	4.264	7.268	-0.411	6.462	1.944	4.881	-1.885	0.509	4.863	-0.379	-2.222	1.302	-0.240	3.806	3.380	2.887	-0.700	-24.362	11.600	20.387	2.210	3.793	3.035	2.431	2.019	1.760	1.500	1.500	2022	
364	VCT	NGDP_RPCH	St. Vincent and the Grenadines	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	2.443	4.614	4.477	2.169	6.586	6.179	5.600	0.438	14.075	1.406	4.149	1.136	6.378	4.251	-1.248	7.767	1.288	3.505	4.090	2.710	1.639	1.634	4.936	6.182	3.729	2.234	6.527	3.122	0.508	-1.145	-4.216	-0.614	1.074	2.968	1.042	2.769	4.034	1.499	3.185	0.719	-4.722	2.197	5.043	5.800	4.800	4.700	2.900	2.700	2.700	2.700	2.700	2022	
732	SDN	NGDP_RPCH	Sudan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	2.500	6.320	4.127	-1.510	-5.629	-0.623	9.933	6.462	4.292	1.423	0.838	7.024	5.541	2.750	3.514	8.860	5.465	6.057	8.242	4.235	8.385	10.867	5.941	6.289	5.136	5.648	6.531	5.735	3.847	-2.768	3.858	-3.214	-17.005	1.955	4.661	4.906	4.700	0.768	-2.290	-2.500	-3.630	0.500	-2.500	-20.755	-23.363	-0.379	8.818	15.510	7.939	5.741	4.500	2019	
366	SUR	NGDP_RPCH	Suriname	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	-6.500	1.900	-6.300	-5.100	-3.000	-0.900	-2.400	-8.800	10.800	2.300	-1.500	-13.799	3.900	-2.200	-7.000	11.300	11.200	7.000	2.200	-0.900	-0.100	4.902	3.747	6.190	7.305	4.919	5.767	5.099	4.149	3.017	5.163	5.847	2.697	2.931	0.254	-3.414	-4.912	1.566	4.948	1.168	-15.975	-2.435	2.406	2.540	3.049	3.202	3.718	3.970	50.311	27.459	3.824	2023	
144	SWE	NGDP_RPCH	Sweden	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	4.555	4.540	1.397	2.058	4.347	2.326	2.971	3.302	2.468	2.658	0.751	-1.103	-0.936	-1.206	4.016	4.094	1.705	3.065	4.246	4.201	4.631	1.361	2.278	1.881	4.180	2.793	4.676	3.225	-0.923	-4.256	5.751	3.164	-0.414	1.138	2.296	4.410	2.350	1.825	1.903	2.550	-2.005	5.938	1.459	-0.114	0.974	1.858	2.168	1.880	1.712	1.698	1.693	2024	
146	CHE	NGDP_RPCH	Switzerland	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	5.110	1.631	-1.340	0.605	3.067	3.713	1.836	1.542	3.283	4.431	3.713	-0.929	-0.145	-0.144	1.301	0.593	0.439	2.235	2.936	1.628	4.111	1.613	-0.054	-0.109	2.563	2.863	4.151	3.919	2.678	-2.305	3.214	1.902	1.207	1.849	2.287	1.574	2.100	1.433	2.860	1.156	-2.290	5.573	3.126	0.743	1.269	0.876	1.611	1.200	1.800	1.200	1.800	2024	
463	SYR	NGDP_RPCH	Syria	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	10.493	8.463	2.583	1.605	-6.498	7.296	-4.757	1.251	12.721	-6.067	10.358	10.727	13.246	7.409	5.534	5.423	2.966	-1.090	5.554	-3.121	2.295	3.680	5.897	-2.037	6.903	6.215	5.046	5.675	4.477	5.912	3.440	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2010	
528	TWN	NGDP_RPCH	Taiwan Province of China	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	8.039	9.473	4.811	9.024	10.050	4.808	11.513	12.751	8.024	8.722	5.541	8.372	8.311	6.815	7.504	6.499	6.177	6.051	4.205	6.732	6.314	-1.402	5.484	4.225	6.952	5.383	5.770	6.850	0.799	-1.614	10.245	3.673	2.221	2.483	4.719	1.465	2.165	3.662	2.905	3.055	3.420	6.720	2.684	1.122	4.299	2.854	2.499	2.360	2.257	2.239	2.082	2024	
923	TJK	NGDP_RPCH	Tajikistan	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-11.099	-21.401	-12.498	-4.368	1.700	5.300	3.699	8.300	10.200	9.100	10.200	10.600	6.700	7.000	7.800	7.900	3.900	6.500	7.400	7.500	7.400	6.700	6.000	6.900	7.100	7.600	7.400	4.390	9.400	8.000	8.250	8.357	6.694	4.960	4.800	4.500	4.500	4.500	2023	
738	TZA	NGDP_RPCH	Tanzania	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	3.266	0.500	0.600	2.400	3.400	4.600	6.600	5.900	4.400	3.800	7.045	2.072	0.584	1.206	1.567	3.571	4.544	3.525	3.708	4.840	4.934	5.998	7.164	6.886	7.828	7.370	4.661	8.464	5.567	5.382	6.359	7.905	5.141	6.782	6.732	6.161	6.867	6.727	7.028	6.915	4.535	4.838	4.665	5.064	5.436	6.020	6.294	6.483	6.451	6.457	6.196	2023	
578	THA	NGDP_RPCH	Thailand	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	4.601	5.910	5.353	5.581	5.760	4.643	5.534	9.519	13.288	12.194	11.623	8.403	9.230	8.676	7.997	8.120	5.652	-2.754	-7.634	4.572	4.455	3.444	6.149	7.189	6.289	4.188	4.968	5.435	1.726	-0.691	7.513	0.840	7.243	2.687	0.984	3.134	3.435	4.178	4.223	2.115	-6.050	1.543	2.627	2.006	2.530	1.800	1.600	1.905	2.101	2.292	2.404	2024	
537	TLS	NGDP_RPCH	Timor-Leste	Gross domestic product, constant prices	Annual percentages of constant price GDP are year-on-year changes; the base year is country-specific. Expenditure-based GDP is total final expenditures at purchasers' prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]	Percent change	Units	See notes for:  Gross domestic product, constant prices (National currency).	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16.348	-6.701	-2.182	0.400	2.988	-4.119	10.262	11.391	10.144	9.329	5.956	4.853	3.068	4.527	2.480	3.010	-3.182	-0.467	2.667	-8.492	2.973	3.953	2.375	4.100	3.400	3.200	3.200	3.100	3.000	3.000	2023	
