KEY,FREQ,REF_AREA,ADJUSTMENT,RT_ECON_CONCEPT,RT_DENOM,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,UNIT_PRICE_BASE,AGG_EQUN,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,SOURCE_DETAIL,TITLE,TITLE_COMPL,UNIT,UNIT_MULT,ACTION,VALID_FROM,VALID_TO
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,2000-Q1,1511463.3,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-05-08T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,2000-Q2,1523127.09,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-05-08T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,2000-Q3,1531732.5,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-05-08T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,2000-Q4,1541899.88,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-05-08T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1991-Q1,1274925.55,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1991-Q2,1278262.98,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1991-Q3,1278231.12,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1991-Q4,1290579.42,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1992-Q1,1309499.32,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1992-Q2,1301266.42,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1992-Q3,1298205.45,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1992-Q4,1294453.47,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1993-Q1,1285022.34,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1993-Q2,1286032.01,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1993-Q3,1291175.58,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1993-Q4,1296374.77,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1994-Q1,1307625.46,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1994-Q2,1315144.65,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1994-Q3,1324352.83,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1994-Q4,1335489.41,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1995-Q1,1342820.49,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1995-Q2,1350010.6,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1995-Q3,1351289.59,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1995-Q4,1354445.52,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1996-Q1,1358904.12,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1996-Q2,1365831.37,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1996-Q3,1374270.86,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1996-Q4,1376349.38,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1997-Q1,1380320.2,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1997-Q2,1396688.67,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1997-Q3,1406443.5,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1997-Q4,1418645.74,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1998-Q1,1432323.88,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1998-Q2,1437082.59,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1998-Q3,1445010.34,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1998-Q4,1448291.23,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1999-Q1,1460068.09,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1999-Q2,1467985.2,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1999-Q3,1482863.01,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1999-Q4,1497484.58,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,2000-Q1,1511676.22,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,2000-Q2,1522972.6,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,2000-Q3,1532007.28,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,2000-Q4,1541237.85,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,2001-Q1,1549665.15,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-07-04T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1991-Q1,1274911.89,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-08-01T15:30:00.000+02:00,
RTD.Q.S0.S.G_GDPM_TO_C.E,Q,S0,S,G_GDPM_TO_C,E,1991-Q2,1278344.57,A,F,,,P3M,S,,,MNA.Q.Y.I10.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N,,,,,,"See <a class=""external"" href=""http://sdw.ecb.europa.eu/web/generator/docu/rtdb_docu.pdf""> notes</a>; block Quarterly; series: BM",,2,,,"Gross domestic product at market prices, volume",Euro area (moving concept in the Real Time database context) - Gross domestic product at market price - Chain linked volumes - Euro,EUR,6,Replace,2001-08-01T15:30:00.000+02:00,
